"product_id","name","slug","description","price","sale_price","stock_quantity","average_rating","num_reviews","feature_text","is_active","is_new","created_at","updated_at","brand_id","category_id","short_description","base_price","review_count","sold_count","view_count","status","is_bestseller","tags"
"594","Portia Women Silver Flats","portia-women-silver-flats-47546","Portia Women Silver Flats thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Silver, mùa Winter, phong cách Casual.","599000.00","","71","3.90","218","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Heels; Color: Silver; Season: Winter; Usage: Casual; Source ID: 47546","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","92","14","Portia Women Silver Flats thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Silver, mùa Winter, phong cách Casual.","599000.00","218","907","6349","active","True","women,footwear,shoes,heels,silver,winter,casual,portia"
"595","Elle Women Blue & Black Dress","elle-women-blue-black-dress-57048","Elle Women Blue & Black Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Black, mùa Summer, phong cách Casual.","399000.00","","19","4.80","268","Gender: women; Master: Apparel; SubCategory: Dress; Type: Dresses; Color: Black; Season: Summer; Usage: Casual; Source ID: 57048","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","37","10","Elle Women Blue & Black Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Black, mùa Summer, phong cách Casual.","399000.00","268","152","1520","active","False","women,apparel,dress,dresses,black,summer,casual,elle"
"596","Puma Men's Foundation Grey Polo T-shirt","puma-men-s-foundation-grey-polo-t-shirt-2479","Puma Men's Foundation Grey Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Fall, phong cách Casual.","199000.00","","72","4.60","231","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Grey; Season: Fall; Usage: Casual; Source ID: 2479","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","25","Puma Men's Foundation Grey Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Fall, phong cách Casual.","199000.00","231","305","5185","active","False","men,apparel,topwear,tshirts,grey,fall,casual,puma"
"597","Catwalk Women Beige Casual Shoes","catwalk-women-beige-casual-shoes-18562","Catwalk Women Beige Casual Shoes thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Beige, mùa Winter, phong cách Casual.","399000.00","","23","4.40","126","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Beige; Season: Winter; Usage: Casual; Source ID: 18562","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","20","11","Catwalk Women Beige Casual Shoes thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Beige, mùa Winter, phong cách Casual.","399000.00","126","328","5248","active","False","women,footwear,shoes,flats,beige,winter,casual,catwalk"
"598","Fila Men Dale Brown Shoes","fila-men-dale-brown-shoes-32743","Fila Men Dale Brown Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Brown, mùa Spring, phong cách Casual.","699000.00","","84","4.40","218","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Brown; Season: Spring; Usage: Casual; Source ID: 32743","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","40","9","Fila Men Dale Brown Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Brown, mùa Spring, phong cách Casual.","699000.00","218","890","8010","active","True","men,footwear,shoes,casual-shoes,brown,spring,casual,fila"
"599","Catwalk Women Black Heels","catwalk-women-black-heels-43943","Catwalk Women Black Heels thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","599000.00","","77","4.80","17","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Heels; Color: Black; Season: Winter; Usage: Casual; Source ID: 43943","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","20","14","Catwalk Women Black Heels thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","599000.00","17","505","9090","active","True","women,footwear,shoes,heels,black,winter,casual,catwalk"
"600","Nike Women Miller Blue T-shirt","nike-women-miller-blue-t-shirt-2309","Nike Women Miller Blue T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Blue, mùa Fall, phong cách Sports.","199000.00","","18","4.50","203","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Blue; Season: Fall; Usage: Sports; Source ID: 2309","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","25","Nike Women Miller Blue T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Blue, mùa Fall, phong cách Sports.","199000.00","203","252","5040","active","False","women,apparel,topwear,tshirts,blue,fall,sports,nike"
"601","Lotto Men White Skateboard Shoes","lotto-men-white-skateboard-shoes-44779","Lotto Men White Skateboard Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","","51","4.60","69","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: White; Season: Summer; Usage: Casual; Source ID: 44779","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","74","9","Lotto Men White Skateboard Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","69","569","7397","active","True","men,footwear,shoes,casual-shoes,white,summer,casual,lotto"
"602","Myntra Men Grey Printed T-shirt","myntra-men-grey-printed-t-shirt-53113","Myntra Men Grey Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","199000.00","","90","4.50","237","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Grey; Season: Summer; Usage: Casual; Source ID: 53113","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","81","25","Myntra Men Grey Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","199000.00","237","108","1512","active","False","men,apparel,topwear,tshirts,grey,summer,casual,myntra"
"603","Puma Men Trek Navy Blue Floater","puma-men-trek-navy-blue-floater-2211","Puma Men Trek Navy Blue Floater thuộc nhóm Footwear > Sandal > Sandals, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","299000.00","","69","4.30","189","Gender: men; Master: Footwear; SubCategory: Sandal; Type: Sandals; Color: Navy Blue; Season: Fall; Usage: Casual; Source ID: 2211","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","17","Puma Men Trek Navy Blue Floater thuộc nhóm Footwear > Sandal > Sandals, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","299000.00","189","722","9386","active","False","men,footwear,sandal,sandals,navy-blue,fall,casual,puma"
"604","Arrow Sport Men Brown Cargo Shorts","arrow-sport-men-brown-cargo-shorts-39080","Arrow Sport Men Brown Cargo Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Brown, mùa Summer, phong cách Casual.","199000.00","","99","4.50","87","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: Brown; Season: Summer; Usage: Casual; Source ID: 39080","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","7","19","Arrow Sport Men Brown Cargo Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Brown, mùa Summer, phong cách Casual.","199000.00","87","274","4658","active","False","men,apparel,bottomwear,shorts,brown,summer,casual,arrow"
"605","Proline Men Grey & Yellow Striped Polo T-shirt","proline-men-grey-yellow-striped-polo-t-shirt-7911","Proline Men Grey & Yellow Striped Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Fall, phong cách Casual.","199000.00","","55","4.90","33","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Grey; Season: Fall; Usage: Casual; Source ID: 7911","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","94","25","Proline Men Grey & Yellow Striped Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Fall, phong cách Casual.","199000.00","33","313","1878","active","False","men,apparel,topwear,tshirts,grey,fall,casual,proline"
"606","John Miller Men Gingham Blue Shirt","john-miller-men-gingham-blue-shirt-26058","John Miller Men Gingham Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Blue, mùa Summer, phong cách Formal.","249000.00","","99","3.90","163","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Blue; Season: Summer; Usage: Formal; Source ID: 26058","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","64","18","John Miller Men Gingham Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Blue, mùa Summer, phong cách Formal.","249000.00","163","780","8580","active","False","men,apparel,topwear,shirts,blue,summer,formal,john"
"607","Flying Machine Women Grey T-shirt","flying-machine-women-grey-t-shirt-35982","Flying Machine Women Grey T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Grey, mùa Summer, phong cách Casual.","199000.00","","49","3.90","288","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Grey; Season: Summer; Usage: Casual; Source ID: 35982","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","43","25","Flying Machine Women Grey T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Grey, mùa Summer, phong cách Casual.","199000.00","288","30","210","active","False","women,apparel,topwear,tshirts,grey,summer,casual,flying-machine"
"608","United Colors of Benetton Men Printed Green T-shirt","united-colors-of-benetton-men-printed-green-t-shirt-20001","United Colors of Benetton Men Printed Green T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Summer, phong cách Casual.","199000.00","","33","4.00","39","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Green; Season: Summer; Usage: Casual; Source ID: 20001","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","124","25","United Colors of Benetton Men Printed Green T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Summer, phong cách Casual.","199000.00","39","386","6562","active","False","men,apparel,topwear,tshirts,green,summer,casual,united-colors-of-benetton"
"609","Carlton London Women Coffee Brown Desert Boots","carlton-london-women-coffee-brown-desert-boots-13544","Carlton London Women Coffee Brown Desert Boots thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Coffee Brown, mùa Winter, phong cách Casual.","399000.00","","87","4.60","132","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Coffee Brown; Season: Winter; Usage: Casual; Source ID: 13544","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","19","11","Carlton London Women Coffee Brown Desert Boots thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Coffee Brown, mùa Winter, phong cách Casual.","399000.00","132","283","4245","active","False","women,footwear,shoes,flats,coffee-brown,winter,casual,carlton"
"610","ADIDAS Men Black Adizero Sports Shoes","adidas-men-black-adizero-sports-shoes-42033","ADIDAS Men Black Adizero Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Summer, phong cách Sports.","899000.00","","55","4.10","216","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Summer; Usage: Sports; Source ID: 42033","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","3","20","ADIDAS Men Black Adizero Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Summer, phong cách Sports.","899000.00","216","611","3055","active","False","men,footwear,shoes,sports-shoes,black,summer,sports,adidas"
"611","Basics Men Solid White Slim Fit Shirt","basics-men-solid-white-slim-fit-shirt-12170","Basics Men Solid White Slim Fit Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","249000.00","","76","3.90","254","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: White; Season: Fall; Usage: Casual; Source ID: 12170","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","10","18","Basics Men Solid White Slim Fit Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","249000.00","254","240","3600","active","False","men,apparel,topwear,shirts,white,fall,casual,basics"
"612","Proline Men Purple Polo T-Shirt","proline-men-purple-polo-t-shirt-26267","Proline Men Purple Polo T-Shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Purple, mùa Summer, phong cách Casual.","199000.00","","35","4.70","130","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Purple; Season: Summer; Usage: Casual; Source ID: 26267","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","94","25","Proline Men Purple Polo T-Shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Purple, mùa Summer, phong cách Casual.","199000.00","130","569","3983","active","True","men,apparel,topwear,tshirts,purple,summer,casual,proline"
"613","United Colors of Benetton Men Stripes Blue Sweater","united-colors-of-benetton-men-stripes-blue-sweater-19518","United Colors of Benetton Men Stripes Blue Sweater thuộc nhóm Apparel > Topwear > Sweaters, dành cho nam, màu Blue, mùa Fall, phong cách Casual.","449000.00","","30","4.80","291","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Sweaters; Color: Blue; Season: Fall; Usage: Casual; Source ID: 19518","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","124","21","United Colors of Benetton Men Stripes Blue Sweater thuộc nhóm Apparel > Topwear > Sweaters, dành cho nam, màu Blue, mùa Fall, phong cách Casual.","449000.00","291","79","553","active","False","men,apparel,topwear,sweaters,blue,fall,casual,united-colors-of-benetton"
"614","Basics Men Black T-shirt","basics-men-black-t-shirt-8558","Basics Men Black T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Casual.","199000.00","","41","4.60","131","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Black; Season: Fall; Usage: Casual; Source ID: 8558","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","10","25","Basics Men Black T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Casual.","199000.00","131","648","12312","active","True","men,apparel,topwear,tshirts,black,fall,casual,basics"
"615","Nike Unisex Solarsoft Thong Brown Flip Flop","nike-unisex-solarsoft-thong-brown-flip-flop-6739","Nike Unisex Solarsoft Thong Brown Flip Flop thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho unisex, màu Brown, mùa Summer, phong cách Casual.","159000.00","","88","4.50","132","Gender: unisex; Master: Footwear; SubCategory: Flip Flops; Type: Flip Flops; Color: Brown; Season: Summer; Usage: Casual; Source ID: 6739","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","12","Nike Unisex Solarsoft Thong Brown Flip Flop thuộc nhóm Footwear > Flip Flops > Flip Flops, dành cho unisex, màu Brown, mùa Summer, phong cách Casual.","159000.00","132","497","4970","active","False","unisex,footwear,flip-flops,flip-flops,brown,summer,casual,nike"
"616","Wrangler Women Printed Peach T-shirt","wrangler-women-printed-peach-t-shirt-20244","Wrangler Women Printed Peach T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Peach, mùa Fall, phong cách Casual.","199000.00","","75","4.60","130","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Peach; Season: Fall; Usage: Casual; Source ID: 20244","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","132","25","Wrangler Women Printed Peach T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Peach, mùa Fall, phong cách Casual.","199000.00","130","41","246","active","False","women,apparel,topwear,tshirts,peach,fall,casual,wrangler"
"617","Nike Men The Red Devils Black Tshirts","nike-men-the-red-devils-black-tshirts-12797","Nike Men The Red Devils Black Tshirts thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Sports.","199000.00","","67","4.00","140","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Black; Season: Fall; Usage: Sports; Source ID: 12797","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","25","Nike Men The Red Devils Black Tshirts thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Sports.","199000.00","140","163","2771","active","False","men,apparel,topwear,tshirts,black,fall,sports,nike"
"618","Red Tape Men's Brown Shoe","red-tape-men-s-brown-shoe-7321","Red Tape Men's Brown Shoe thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Brown, mùa Winter, phong cách Casual.","699000.00","","68","3.90","202","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Brown; Season: Winter; Usage: Casual; Source ID: 7321","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","100","9","Red Tape Men's Brown Shoe thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Brown, mùa Winter, phong cách Casual.","699000.00","202","525","7350","active","False","men,footwear,shoes,casual-shoes,brown,winter,casual,red-tape"
